,stars,name,latitude,longitude,city,region,country,cuisine,url,url_status
414,1,OX,54.59891,-5.9219800000000005,Belfast,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/belfast/belfast/restaurant/ox399109,200
415,1,The Peat Inn,56.27861,-2.8845797,Peat Inn,United Kingdom,United Kingdom,Classic cuisine,https://guide.michelin.com/gb/en/fife/peat-inn/restaurant/the-peat-inn,200
416,1,Kitchin,55.976967,-3.1728419999999997,Leith,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/city-of-edinburgh/leith/restaurant/kitchin,200
417,1,Martin Wishart,55.975519999999996,-3.1701900000000003,Leith,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/city-of-edinburgh/leith/restaurant/martin-wishart,200
418,1,Number One,55.952980000000004,-3.18966,Edinburgh,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/city-of-edinburgh/edinburgh/restaurant/number-one,200
419,1,21212,55.95674,-3.18018,Edinburgh,United Kingdom,United Kingdom,Creative,https://guide.michelin.com/gb/en/city-of-edinburgh/edinburgh/restaurant/21212,200
420,1,The Cellar,56.222126,-2.6963209999999997,Anstruther,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/fife/anstruther/restaurant/the-cellar,200
421,1,Forest Side,54.46396,-3.0157998,Grasmere,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/cumbria/grasmere/restaurant/forest-side,200
422,1,HRiSHi,54.35013000000001,-2.91172,Bowness-on-Windermere,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/cumbria/bowness-on-windermere/restaurant/hrishi,200
423,1,Rogan & Co,54.20074,-2.95464,Cartmel,United Kingdom,United Kingdom,Creative British,https://guide.michelin.com/gb/en/cumbria/cartmel/restaurant/rogan-co,200
424,1,House of Tides,54.967580000000005,-1.61127,Newcastle upon Tyne,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/tyne-and-wear/newcastle-upon-tyne/restaurant/house-of-tides,200
425,1,Sosban & The Old Butchers,53.225925,-4.163006,Menai Bridge/Porthaethwy,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/isle-of-anglesey/menai-bridge-porthaethwy/restaurant/sosban-the-old-butchers,200
426,1,Northcote,53.80933,-2.4476,Langho,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/lancashire/langho/restaurant/northcote,200
427,1,Yorke Arms,54.13435,-1.8183095,Pateley Bridge,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/north-yorkshire/pateley-bridge/restaurant/yorke-arms,200
428,1,Fraiche,53.38183000000001,-3.04307,Birkenhead,United Kingdom,United Kingdom,Creative,https://guide.michelin.com/gb/en/merseyside/birkenhead/restaurant/fraiche,200
429,1,White Swan,53.83916,-2.25097,Fence,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/lancashire/fence/restaurant/white-swan,200
430,1,Tyddyn Llan,52.92405,-3.44329,Llandrillo,United Kingdom,United Kingdom,Classic cuisine,https://guide.michelin.com/gb/en/denbighshire/llandrillo/restaurant/tyddyn-llan,200
431,1,Ynyshir,52.54476,-3.9449099999999997,Machynlleth,United Kingdom,United Kingdom,Creative,https://guide.michelin.com/gb/en/ceredigion/machynlleth/restaurant/ynyshir,200
432,1,Black Swan,54.21205,-1.1879198999999998,Oldstead,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/north-yorkshire/oldstead/restaurant/black-swan,200
433,1,Simon Radley at Chester Grosvenor,53.19064,-2.8891299999999998,Chester,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/cheshire-west-and-chester/chester/restaurant/simon-radley-at-chester-grosvenor,200
434,1,Star Inn at Harome,54.23101,-1.01023,Harome,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/north-yorkshire/harome/restaurant/star-inn-at-harome,200
435,1,The Man Behind The Curtain,53.798286,-1.5399370000000001,Leeds,United Kingdom,United Kingdom,Creative,https://guide.michelin.com/gb/en/kent/leeds/restaurant/the-man-behind-the-curtain,200
436,1,The Checkers,52.55568,-3.13769,Montgomery/Trefaldwyn,United Kingdom,United Kingdom,French,https://guide.michelin.com/gb/en/powys/montgomery-trefaldwyn/restaurant/the-checkers,404
437,1,Pipe and Glass,53.8955,-0.53301,South Dalton,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/east-riding-of-yorkshire/south-dalton/restaurant/pipe-and-glass,200
438,1,Fischer's at Baslow Hall,53.25055,-1.6269798,Baslow,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/derbyshire/baslow/restaurant/fischer-s-at-baslow-hall,200
439,1,Winteringham Fields,53.687780000000004,-0.59013,Winteringham,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/north-lincolnshire/winteringham/restaurant/winteringham-fields,200
440,1,Thomas Carr @ The Olive Room,51.209476,-4.118807,Ilfracombe,United Kingdom,United Kingdom,Seafood,https://guide.michelin.com/gb/en/devon/ilfracombe/restaurant/thomas-carr-the-olive-room,200
441,1,Walnut Tree,51.84534,-2.95438,Llanddewi Skirrid,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/monmouthshire/llanddewi-skirrid/restaurant/walnut-tree,200
442,1,Paul Ainsworth at No.6,50.541534000000006,-4.9398518,Padstow,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/cornwall/padstow/restaurant/paul-ainsworth-at-no-6,200
443,1,Simpsons,52.46925,-1.9238800999999999,Birmingham,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/simpsons,200
444,1,Purnell's,52.48268,-1.9018,Birmingham,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/purnell-s,200
445,1,Adam's,52.47964,-1.9002860000000001,Birmingham,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/adam-s,200
446,1,Outlaw's Fish Kitchen,50.59206,-4.832,Port Isaac,United Kingdom,United Kingdom,Seafood,https://guide.michelin.com/gb/en/cornwall/port-isaac/restaurant/outlaw-s-fish-kitchen,200
447,1,Carters of Moseley,52.44588,-1.8838400000000002,Birmingham,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/carters-of-moseley,200
448,1,Peel's,52.4259,-1.7053599999999998,Hampton in Arden,United Kingdom,United Kingdom,Creative British,https://guide.michelin.com/gb/en/west-midlands/hampton-in-arden/restaurant/peel-s,200
449,1,John's House,52.73295,-1.145851,Mountsorrel,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/leicestershire/mountsorrel/restaurant/john-s-house,200
450,1,The Whitebrook,51.759696999999996,-2.686909,Whitebrook,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/monmouthshire/whitebrook/restaurant/the-whitebrook,200
451,1,James Sommerin,51.434387,-3.167951,Penarth,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/the-vale-of-glamorgan/penarth/restaurant/james-sommerin,200
452,1,Driftwood,50.1889,-4.97088,Portscatho,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/cornwall/portscatho/restaurant/driftwood,200
453,1,The Cross at Kenilworth,52.350315,-1.5801147,Kenilworth,United Kingdom,United Kingdom,Classic cuisine,https://guide.michelin.com/gb/en/warwickshire/kenilworth/restaurant/the-cross-at-kenilworth,200
454,1,Masons Arms,50.995470000000005,-3.6716300000000004,Knowstone,United Kingdom,United Kingdom,Classic French,https://guide.michelin.com/gb/en/devon/knowstone/restaurant/masons-arms,200
455,1,Salt,52.18963,-1.7092043000000001,Stratford-upon-Avon,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/warwickshire/stratford-upon-avon/restaurant/salt522869,200
456,1,Le Champignon Sauvage,51.891459999999995,-2.07912,Cheltenham,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/gloucestershire/cheltenham/restaurant/le-champignon-sauvage,200
457,1,Gidleigh Park,50.67658,-3.87354,Chagford,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/devon/chagford/restaurant/gidleigh-park,200
458,1,Hambleton Hall,52.65736999999999,-0.6681199999999999,Upper Hambleton,United Kingdom,United Kingdom,Classic cuisine,https://guide.michelin.com/gb/en/rutland/upper-hambleton/restaurant/hambleton-hall,200
459,1,wilks,51.46737,-2.6069899,Bristol,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/wilks,200
460,1,Bulrush,51.46278,-2.5977580000000002,Bristol,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/bulrush,200
461,1,Casamia,51.447254,-2.5940727999999997,Bristol,United Kingdom,United Kingdom,Creative,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/casamia,200
462,1,Paco Tapas,51.44647,-2.5935799999999998,Bristol,United Kingdom,United Kingdom,Spanish,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/paco-tapas,200
463,1,Pony & Trap,51.34938,-2.5925993999999997,Chew Magna,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/bath-and-north-east-somerset/chew-magna/restaurant/pony-trap,200
464,1,The Dining Room,51.58376,-2.14954,Malmesbury,United Kingdom,United Kingdom,Asian influences,https://guide.michelin.com/gb/en/wiltshire/malmesbury/restaurant/the-dining-room193454,200
465,1,Bybrook,51.49382,-2.23212,Castle Combe,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/wiltshire/castle-combe/restaurant/bybrook,200
466,1,Restaurant Hywel Jones by Lucknam Park,51.455020000000005,-2.25941,Colerne,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/wiltshire/colerne/restaurant/restaurant-hywel-jones-by-lucknam-park,200
467,1,Olive Tree,51.38707,-2.3627,Bath,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/bath-and-north-east-somerset/bath/restaurant/olive-tree,200
468,1,Lympstone Manor,50.64069,-3.4186062999999995,Lympstone,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/devon/lympstone/restaurant/lympstone-manor,200
469,1,The Neptune,52.9511,0.50927,Hunstanton,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/norfolk/hunstanton/restaurant/the-neptune,200
470,1,Elephant,50.458529999999996,-3.5243800000000003,Torquay,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/torbay/torquay/restaurant/elephant,200
471,1,Oxford Kitchen,51.776733,-1.264794,Oxford,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/oxfordshire/oxford/restaurant/oxford-kitchen,200
472,1,Nut Tree,51.83618,-1.1499,Murcott,United Kingdom,United Kingdom,Traditional British,https://guide.michelin.com/gb/en/oxfordshire/murcott/restaurant/nut-tree,200
473,1,Morston Hall,52.954730000000005,0.98729,Morston,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/norfolk/morston/restaurant/morston-hall,200
474,1,Red Lion Freehouse,51.2736,-1.8007996,East Chisenbury,United Kingdom,United Kingdom,Classic cuisine,https://guide.michelin.com/gb/en/wiltshire/east-chisenbury/restaurant/red-lion-freehouse,200
475,1,Blackbird,51.420887,-1.3493548999999998,Newbury,United Kingdom,United Kingdom,Classic cuisine,https://guide.michelin.com/gb/en/west-berkshire/newbury/restaurant/blackbird552018,200
476,1,Woodspeen,51.415802,-1.353532,Newbury,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/west-berkshire/newbury/restaurant/woodspeen,200
477,1,The Coach,51.571712,-0.7772678000000001,Marlow,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/buckinghamshire/marlow/restaurant/the-coach,200
478,1,Crown,51.524807,-0.7915291,Burchett's Green,United Kingdom,United Kingdom,Regional cuisine,https://guide.michelin.com/gb/en/windsor-and-maidenhead/burchett-s-green/restaurant/crown442549,200
479,1,L'Ortolan,51.40833,-0.9542898000000001,Shinfield,United Kingdom,United Kingdom,French,https://guide.michelin.com/gb/en/wokingham/shinfield/restaurant/l-ortolan,200
480,1,Hinds Head,51.51265,-0.6964100000000001,Bray,United Kingdom,United Kingdom,Traditional British,https://guide.michelin.com/gb/en/buckinghamshire/bray/restaurant/hinds-head,200
481,1,Black Rat,51.057959999999994,-1.3069496999999999,Winchester,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/hampshire/winchester/restaurant/black-rat,200
482,1,Matt Worswick at The Latymer,51.35764,-0.7086128,Bagshot,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/surrey/bagshot/restaurant/matt-worswick-at-the-latymer,200
483,1,Coworth Park,51.40463,-0.616715,Ascot,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/windsor-and-maidenhead/ascot/restaurant/coworth-park,200
484,1,Tudor Room,51.417590000000004,-0.545847,Egham,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/surrey/egham/restaurant/tudor-room,404
485,1,The Glasshouse,51.4771,-0.28574,Kew,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/kew/restaurant/the-glasshouse,200
486,1,La Trompette,51.49222,-0.25619000000000003,Chiswick,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/greater-london/chiswick/restaurant/la-trompette,200
487,1,Tim Allen's Flitch of Bacon,51.867470000000004,0.404134,Little Dunmow,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/essex/little-dunmow/restaurant/tim-allen-s-flitch-of-bacon,200
488,1,River Café,51.48395,-0.22423,Hammersmith,United Kingdom,United Kingdom,Italian,https://guide.michelin.com/gb/en/greater-london/hammersmith/restaurant/river-cafe,200
489,1,Kitchen W8,51.499179999999996,-0.19692,Kensington,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/kensington/restaurant/kitchen-w8,200
490,1,Trishna,51.51834,-0.153031,Marylebone,United Kingdom,United Kingdom,Indian,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/trishna,200
491,1,Roganic,51.518314000000004,-0.1520875,Marylebone,United Kingdom,United Kingdom,Creative British,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/roganic,200
492,1,Locanda Locatelli,51.51514,-0.15675,Marylebone,United Kingdom,United Kingdom,Italian,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/locanda-locatelli,200
493,1,Texture,51.51488,-0.15664,Marylebone,United Kingdom,United Kingdom,Creative,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/texture,200
494,1,Portland,51.519726,-0.142555,Regent's Park,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/regent-s-park/restaurant/portland,200
495,1,Harwood Arms,51.48291,-0.19651,Fulham,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/greater-london/fulham/restaurant/harwood-arms,200
496,1,Pied à Terre,51.519,-0.13510999999999998,Bloomsbury,United Kingdom,United Kingdom,Creative,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/pied-a-terre,200
497,1,The Ninth,51.51875,-0.1350068,Bloomsbury,United Kingdom,United Kingdom,Mediterranean cuisine,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/the-ninth,200
498,1,Kai,51.50871,-0.15162,Mayfair,United Kingdom,United Kingdom,Chinese,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/kai123638,200
499,1,Pollen Street Social,51.5133,-0.14234000000000002,Mayfair,United Kingdom,United Kingdom,Creative,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/pollen-street-social,200
500,1,Hakkasan Mayfair,51.51037,-0.14475,Mayfair,United Kingdom,United Kingdom,Chinese,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/hakkasan-mayfair,200
501,1,The Square,51.510690000000004,-0.14401,Mayfair,United Kingdom,United Kingdom,Creative French,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/the-square69391,200
502,1,Alyn Williams at The Westbury,51.511179999999996,-0.14303,Mayfair,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/alyn-williams-at-the-westbury,200
503,1,Benares,51.50973,-0.14494,Mayfair,United Kingdom,United Kingdom,Indian,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/benares,200
504,1,Hakkasan Hanway Place,51.5171,-0.13144,Bloomsbury,United Kingdom,United Kingdom,Chinese,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/hakkasan-hanway-place,200
505,1,Social Eating House,51.51383,-0.13673,Soho,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/social-eating-house,200
506,1,Galvin at Windows,51.505390000000006,-0.15039,Mayfair,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/galvin-at-windows,200
507,1,Murano,51.50707,-0.14722000000000002,Mayfair,United Kingdom,United Kingdom,Italian,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/murano,200
508,1,Marcus,51.501709999999996,-0.15614,Belgravia,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/marcus,200
509,1,Sabor,51.511368,-0.1396773,Mayfair,United Kingdom,United Kingdom,Spanish,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/sabor,200
510,1,Clock House,51.30044,-0.49287,Ripley,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/surrey/ripley/restaurant/clock-house,200
511,1,Yauatcha Soho,51.51367,-0.1352,Soho,United Kingdom,United Kingdom,Chinese,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/yauatcha-soho,200
512,1,Céleste,51.502421999999996,-0.15226170000000003,Belgravia,United Kingdom,United Kingdom,Creative French,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/celeste,200
513,1,Gymkhana,51.50854,-0.14154,Mayfair,United Kingdom,United Kingdom,Indian,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/gymkhana,200
514,1,Amaya,51.49912,-0.15730999999999998,Belgravia,United Kingdom,United Kingdom,Indian,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/amaya,200
515,1,Pétrus,51.49951,-0.15662,Belgravia,United Kingdom,United Kingdom,French,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/petrus284688,200
516,1,Veeraswamy,51.51008,-0.13809000000000002,Mayfair,United Kingdom,United Kingdom,Indian,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/veeraswamy,200
517,1,Barrafina,51.51375,-0.1318,Soho,United Kingdom,United Kingdom,Spanish,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/barrafina,200
518,1,Hide,51.506077000000005,-0.144289,Mayfair,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/hide,200
519,1,Ritz Restaurant,51.50728,-0.14140999999999998,Westminster,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/greater-london/westminster/restaurant/ritz-restaurant,200
520,1,Elystan Street,51.491240000000005,-0.16724,Chelsea,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/elystan-street,200
521,1,Seven Park Place,51.50623,-0.13998,Saint James's,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/seven-park-place,200
522,1,Ikoyi,51.509212,-0.1334389,Saint James's,United Kingdom,United Kingdom,Creative,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/ikoyi,200
523,1,Aquavit,51.508713,-0.1334072,Saint James's,United Kingdom,United Kingdom,Scandinavian,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/aquavit501082,200
524,1,Five Fields,51.49168,-0.16124000000000002,Chelsea,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/five-fields,200
525,1,Dining Room at The Goring,51.49763,-0.14556,Victoria,United Kingdom,United Kingdom,Traditional British,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/dining-room-at-the-goring,200
526,1,St John,51.52064,-0.10132999999999999,Clerkenwell,United Kingdom,United Kingdom,Traditional British,https://guide.michelin.com/gb/en/greater-london/clerkenwell/restaurant/st-john,200
527,1,Quilon,51.49863,-0.13726,Victoria,United Kingdom,United Kingdom,Indian,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/quilon,200
528,1,Club Gascon,51.518570000000004,-0.10031,London,United Kingdom,United Kingdom,French,https://guide.michelin.com/gb/en/greater-london/london/restaurant/club-gascon,200
529,1,A. Wong,51.493179999999995,-0.14128,Victoria,United Kingdom,United Kingdom,Chinese,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/a-wong,200
530,1,The Clove Club,51.52711,-0.07927000000000001,Shoreditch,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/the-clove-club,200
531,1,Leroy,51.524086,-0.0815337,Shoreditch,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/leroy,200
532,1,Angler,51.51894,-0.08625,Finsbury,United Kingdom,United Kingdom,Seafood,https://guide.michelin.com/gb/en/greater-london/finsbury/restaurant/angler392235,200
533,1,Brat,51.52427,-0.0767681,Shoreditch,United Kingdom,United Kingdom,Traditional British,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/brat,200
534,1,Lyle's,51.52378,-0.07704,Shoreditch,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/lyle-s,200
535,1,Galvin La Chapelle,51.52032,-0.0781,Spitalfields,United Kingdom,United Kingdom,French,https://guide.michelin.com/gb/en/greater-london/spitalfields/restaurant/galvin-la-chapelle,200
536,1,City Social,51.515209999999996,-0.08431,City of London,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/city-of-london/restaurant/city-social,200
537,1,La Dame de Pic,51.510372,-0.07889810000000001,City of London,United Kingdom,United Kingdom,Modern French,https://guide.michelin.com/gb/en/greater-london/city-of-london/restaurant/la-dame-de-pic,200
538,1,Story,51.50268,-0.07774,Bermondsey,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/bermondsey/restaurant/story,200
539,1,Trinity,51.463359999999994,-0.14148,Clapham Common,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/clapham-common/restaurant/trinity,200
540,1,Chez Bruce,51.44607,-0.16552999999999998,Wandsworth,United Kingdom,United Kingdom,French,https://guide.michelin.com/gb/en/greater-london/wandsworth/restaurant/chez-bruce,200
541,1,Sorrel,51.228825,-0.3346741,Dorking,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/surrey/dorking/restaurant/sorrel545459,200
542,1,Restaurant Tristan,51.062346999999995,-0.326034,Horsham,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/west-sussex/horsham/restaurant/restaurant-tristan,200
543,1,Gravetye Manor,51.08932,-0.05691,Gravetye,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/west-sussex/gravetye/restaurant/gravetye-manor,200
544,1,The Sportsman,51.343920000000004,0.95885,Seasalter,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/kent/seasalter/restaurant/the-sportsman,200
545,1,West House,51.11521,0.64215,Biddenden,United Kingdom,United Kingdom,Modern British,https://guide.michelin.com/gb/en/kent/biddenden/restaurant/west-house,200
546,1,Fordwich Arms,51.295284,1.1261871,Fordwich,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/kent/fordwich/restaurant/fordwich-arms,200
547,1,Samphire,49.18488,-2.1057,Saint Helier/Saint-Hélier,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/saint-helier/saint-helier-saint-helier/restaurant/samphire392987,200
548,1,Bohemia,49.181225,-2.102417,Saint Helier/Saint-Hélier,United Kingdom,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/saint-helier/saint-helier-saint-helier/restaurant/bohemia,200
549,2,SENNS.Restaurant,47.83636,13.063889999999999,Salzburg,Austria,Austria,Creative,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/senns-restaurant,200
550,2,Ikarus,47.795359999999995,13.00695,Salzburg,Austria,Austria,Creative,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/ikarus,200
551,2,Mraz & Sohn,48.23129,16.37637,Wien,Austria,Austria,Creative,https://guide.michelin.com/at/en/vienna/wien/restaurant/mraz-sohn,200
552,2,Konstantin Filippou,48.21056,16.37996,Wien,Austria,Austria,Modern cuisine,https://guide.michelin.com/at/en/vienna/wien/restaurant/konstantin-filippou,200
553,2,Silvio Nickol Gourmet Restaurant,48.20558,16.376929999999998,Wien,Austria,Austria,Modern cuisine,https://guide.michelin.com/at/en/vienna/wien/restaurant/silvio-nickol-gourmet-restaurant,200
554,2,Steirereck im Stadtpark,48.202290000000005,16.3805,Wien,Austria,Austria,Creative,https://guide.michelin.com/at/en/vienna/wien/restaurant/steirereck-im-stadtpark,200
555,2,Baumé,37.4285,-122.14272,South San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/baume,200
556,2,Commis,37.82476,-122.25505,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/commis,200
557,2,Californios,37.75555,-122.41714499999999,San Francisco,California,United States,Mexican,https://guide.michelin.com/us/en/california/san-francisco/restaurant/californios,200
558,2,Lazy Bear,37.760203999999995,-122.41968999999999,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/lazy-bear,200
559,2,Saison,37.76327,-122.41543,San Francisco,California,United States,Californian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/saison,200
560,2,Campton Place,37.789229999999996,-122.40665,San Francisco,California,United States,Indian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/campton-place,200
561,2,Coi,37.798120000000004,-122.40331,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/coi,200
562,2,Acquerello,37.79167,-122.42131,San Francisco,California,United States,Italian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/acquerello,200
563,2,Urasawa,34.067352,-118.40066999999999,Los Angeles,California,United States,Japanese,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/urasawa,200
564,2,Sushi Ginza Onodera,34.08238,-118.37653999999999,Los Angeles,California,United States,Japanese,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/sushi-ginza-onodera559850,200
565,2,Somni,34.070095,-118.37648999999999,Los Angeles,California,United States,Contemporary,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/somni,200
566,2,Providence,34.083523,-118.33018999999999,Los Angeles,California,United States,Seafood,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/providence,200
567,2,n/naka,34.025259999999996,-118.41206000000001,Los Angeles,California,United States,Contemporary,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/n-naka,200
